name	source	layer	lat	lon	country	postalcode
TR52	geonamesandpostcodeinfo	address	40.8614	37.5266	TR	52
TR53	geonamesandpostcodeinfo	address	41.0141	40.7495	TR	53
TR54	geonamesandpostcodeinfo	address	40.7592	30.5002	TR	54
TR55	geonamesandpostcodeinfo	address	41.2038	36.0821	TR	55
TR57	geonamesandpostcodeinfo	address	41.6563	34.8466	TR	57
TR58	geonamesandpostcodeinfo	address	39.6545	37.3875	TR	58
TR59	geonamesandpostcodeinfo	address	41.0184	27.2851	TR	59
TR60	geonamesandpostcodeinfo	address	40.3914	36.6094	TR	60
TR61	geonamesandpostcodeinfo	address	40.8879	39.769	TR	61
TR62	geonamesandpostcodeinfo	address	39.1495	39.4926	TR	62
TR63	geonamesandpostcodeinfo	address	37.187	38.9641	TR	63
TR64	geonamesandpostcodeinfo	address	38.5678	29.3771	TR	64
TR65	geonamesandpostcodeinfo	address	38.624	43.6477	TR	65
TR66	geonamesandpostcodeinfo	address	39.7297	35.2239	TR	66
TR06	geonamesandpostcodeinfo	address	39.9376	32.5567	TR	06
TR29	geonamesandpostcodeinfo	address	40.2937	39.4041	TR	29
TR30	geonamesandpostcodeinfo	address	37.4799	43.9224	TR	30
TR42	geonamesandpostcodeinfo	address	37.9362	32.468	TR	42
TR47	geonamesandpostcodeinfo	address	37.3722	40.8795	TR	47
TR51	geonamesandpostcodeinfo	address	37.9	34.6779	TR	51
TR56	geonamesandpostcodeinfo	address	37.9277	42.0129	TR	56
TR68	geonamesandpostcodeinfo	address	38.5312	34.0199	TR	68
TR72	geonamesandpostcodeinfo	address	37.9621	41.3744	TR	72
TR69	geonamesandpostcodeinfo	address	40.2778	40.1389	TR	69
TR70	geonamesandpostcodeinfo	address	37.0492	33.1661	TR	70
TR71	geonamesandpostcodeinfo	address	39.8631	33.7285	TR	71
TR73	geonamesandpostcodeinfo	address	37.4158	42.3294	TR	73
TR01	geonamesandpostcodeinfo	address	37.3329	35.6164	TR	01
TR18	geonamesandpostcodeinfo	address	40.743	33.4383	TR	18
TR27	geonamesandpostcodeinfo	address	37.1109	37.3685	TR	27
TR36	geonamesandpostcodeinfo	address	40.4849	43.1034	TR	36
TR67	geonamesandpostcodeinfo	address	41.2579	31.8346	TR	67
TR75	geonamesandpostcodeinfo	address	41.1494	42.7879	TR	75
TR74	geonamesandpostcodeinfo	address	41.5645	32.4857	TR	74
TR76	geonamesandpostcodeinfo	address	39.9536	43.77	TR	76
TR78	geonamesandpostcodeinfo	address	41.1765	32.7353	TR	78
TR79	geonamesandpostcodeinfo	address	36.8213	37.1207	TR	79
TR80	geonamesandpostcodeinfo	address	37.285	36.2157	TR	80
TR77	geonamesandpostcodeinfo	address	40.8209	30.6442	TR	77
TR81	geonamesandpostcodeinfo	address	40.8833	31.1827	TR	81
TR99	geonamesandpostcodeinfo	address	39.677	36.7362	TR	99
UA18	geonamesandpostcodeinfo	address	49.4285	32.0621	UA	18
UA19	geonamesandpostcodeinfo	address	49.5646	31.6395	UA	19
UA20	geonamesandpostcodeinfo	address	49.1601	31.5353	UA	20
UA14	geonamesandpostcodeinfo	address	51.52	31.2648	UA	14
UA15	geonamesandpostcodeinfo	address	51.7679	31.6764	UA	15
UA16	geonamesandpostcodeinfo	address	51.3513	32.5329	UA	16
UA17	geonamesandpostcodeinfo	address	50.7685	31.9866	UA	17
UA58	geonamesandpostcodeinfo	address	48.2915	25.9403	UA	58
UA59	geonamesandpostcodeinfo	address	48.8272	25.9732	UA	59
UA60	geonamesandpostcodeinfo	address	48.6124	26.7768	UA	60
UA49	geonamesandpostcodeinfo	address	48.4834	34.9555	UA	49
UA50	geonamesandpostcodeinfo	address	48.0639	33.4895	UA	50
UA51	geonamesandpostcodeinfo	address	48.7216	34.9815	UA	51
UA52	geonamesandpostcodeinfo	address	48.3095	35.1066	UA	52
UA53	geonamesandpostcodeinfo	address	47.9224	34.7633	UA	53
UA84	geonamesandpostcodeinfo	address	48.6963	37.4834	UA	84
UA85	geonamesandpostcodeinfo	address	48.1407	37.2193	UA	85
UA86	geonamesandpostcodeinfo	address	48.1825	37.7852	UA	86
UA87	geonamesandpostcodeinfo	address	47.2982	37.4677	UA	87
UA76	geonamesandpostcodeinfo	address	49.0201	25.1771	UA	76
UA77	geonamesandpostcodeinfo	address	49.1536	24.4831	UA	77
UA78	geonamesandpostcodeinfo	address	48.7353	25.1462	UA	78
UA61	geonamesandpostcodeinfo	address	49.9808	36.2527	UA	61
UA62	geonamesandpostcodeinfo	address	50.0664	36.3703	UA	62
UA63	geonamesandpostcodeinfo	address	49.6301	36.2806	UA	63
UA64	geonamesandpostcodeinfo	address	49.1567	36.3195	UA	64
UA73	geonamesandpostcodeinfo	address	46.7009	32.7217	UA	73
UA74	geonamesandpostcodeinfo	address	47.0782	33.6394	UA	74
UA75	geonamesandpostcodeinfo	address	46.5029	33.5568	UA	75
UA29	geonamesandpostcodeinfo	address	49.4216	26.9965	UA	29
UA30	geonamesandpostcodeinfo	address	50.1166	27.1423	UA	30
UA31	geonamesandpostcodeinfo	address	49.6946	27.6484	UA	31
UA32	geonamesandpostcodeinfo	address	49.4193	27.716	UA	32
UA25	geonamesandpostcodeinfo	address	48.4203	32.1286	UA	25
UA26	geonamesandpostcodeinfo	address	48.7981	32.0936	UA	26
UA27	geonamesandpostcodeinfo	address	48.6686	33.0656	UA	27
UA28	geonamesandpostcodeinfo	address	48.5809	33.3554	UA	28
UA03	geonamesandpostcodeinfo	address	50.453	30.523	UA	03
UA07	geonamesandpostcodeinfo	address	50.5288	30.6318	UA	07
UA08	geonamesandpostcodeinfo	address	50.1163	30.7945	UA	08
UA09	geonamesandpostcodeinfo	address	49.775	30.3175	UA	09
UA01	geonamesandpostcodeinfo	address	50.4547	30.5238	UA	01
UA02	geonamesandpostcodeinfo	address	50.4547	30.5238	UA	02
UA04	geonamesandpostcodeinfo	address	50.4551	30.5236	UA	04
UA91	geonamesandpostcodeinfo	address	48.7396	39.2323	UA	91
UA92	geonamesandpostcodeinfo	address	49.4102	38.7389	UA	92
UA93	geonamesandpostcodeinfo	address	48.8479	38.7771	UA	93
UA79	geonamesandpostcodeinfo	address	49.834	24.033	UA	79
UA80	geonamesandpostcodeinfo	address	50.1103	24.8182	UA	80
UA81	geonamesandpostcodeinfo	address	49.6958	23.9648	UA	81
UA82	geonamesandpostcodeinfo	address	49.2747	23.3072	UA	82
UA54	geonamesandpostcodeinfo	address	46.9659	31.9974	UA	54
UA55	geonamesandpostcodeinfo	address	47.8094	31.6206	UA	55
UA56	geonamesandpostcodeinfo	address	47.5503	32.2145	UA	56
UA57	geonamesandpostcodeinfo	address	47.0668	32.2696	UA	57
UA65	geonamesandpostcodeinfo	address	46.4812	30.7112	UA	65
UA66	geonamesandpostcodeinfo	address	47.7185	30.0182	UA	66
UA67	geonamesandpostcodeinfo	address	46.9091	30.5431	UA	67
UA68	geonamesandpostcodeinfo	address	45.922	29.2941	UA	68
UA36	geonamesandpostcodeinfo	address	49.5937	34.5407	UA	36
UA37	geonamesandpostcodeinfo	address	50.0964	33.252	UA	37
UA38	geonamesandpostcodeinfo	address	49.7434	34.2264	UA	38
UA39	geonamesandpostcodeinfo	address	49.2811	34.0271	UA	39
UA33	geonamesandpostcodeinfo	address	50.6231	26.2274	UA	33
UA34	geonamesandpostcodeinfo	address	51.3066	26.5676	UA	34
UA35	geonamesandpostcodeinfo	address	50.5495	26.1114	UA	35
UA40	geonamesandpostcodeinfo	address	50.9407	34.7975	UA	40
UA41	geonamesandpostcodeinfo	address	51.4705	33.8162	UA	41
UA42	geonamesandpostcodeinfo	address	50.6902	34.3743	UA	42
UA46	geonamesandpostcodeinfo	address	49.5558	25.6049	UA	46
UA47	geonamesandpostcodeinfo	address	49.3287	25.2728	UA	47
UA48	geonamesandpostcodeinfo	address	49.6305	26.8013	UA	48
UA21	geonamesandpostcodeinfo	address	49.2328	28.481	UA	21
UA22	geonamesandpostcodeinfo	address	49.3669	28.8641	UA	22
UA23	geonamesandpostcodeinfo	address	49.0873	28.6014	UA	23
UA24	geonamesandpostcodeinfo	address	48.6643	28.966	UA	24
UA43	geonamesandpostcodeinfo	address	50.7593	25.3424	UA	43
UA44	geonamesandpostcodeinfo	address	51.33	24.6743	UA	44
UA45	geonamesandpostcodeinfo	address	50.8042	25.0208	UA	45
UA88	geonamesandpostcodeinfo	address	48.6167	22.3	UA	88
UA89	geonamesandpostcodeinfo	address	48.6425	22.7406	UA	89
UA90	geonamesandpostcodeinfo	address	48.2051	23.0264	UA	90
UA69	geonamesandpostcodeinfo	address	46.9752	35.0473	UA	69
UA70	geonamesandpostcodeinfo	address	47.7735	35.8122	UA	70
UA71	geonamesandpostcodeinfo	address	47.2756	35.8448	UA	71
UA72	geonamesandpostcodeinfo	address	46.9625	35.402	UA	72
UA10	geonamesandpostcodeinfo	address	50.8715	28.53	UA	10
UA11	geonamesandpostcodeinfo	address	50.9526	28.3817	UA	11
UA12	geonamesandpostcodeinfo	address	50.4189	28.6468	UA	12
UA13	geonamesandpostcodeinfo	address	49.9745	28.5754	UA	13
UA97	geonamesandpostcodeinfo	address	45.311	34.5241	UA	97
UA98	geonamesandpostcodeinfo	address	44.7722	34.5094	UA	98
UA96	geonamesandpostcodeinfo	address	45.5857	33.9254	UA	96
UA94	geonamesandpostcodeinfo	address	48.4807	39.1855	UA	94
UA99	geonamesandpostcodeinfo	address	44.6782	33.5639	UA	99
UA95	geonamesandpostcodeinfo	address	44.9572	34.1108	UA	95
UA83	geonamesandpostcodeinfo	address	48.9334	37.6909	UA	83
US99	geonamesandpostcodeinfo	address	56.1516	-139.471	US	99
US36	geonamesandpostcodeinfo	address	31.8527	-86.7463	US	36
US35	geonamesandpostcodeinfo	address	33.9101	-86.8813	US	35
US72	geonamesandpostcodeinfo	address	35.4841	-92.2364	US	72
US71	geonamesandpostcodeinfo	address	32.6993	-92.8425	US	71
US85	geonamesandpostcodeinfo	address	33.1004	-111.5566	US	85
US86	geonamesandpostcodeinfo	address	35.3511	-111.9547	US	86
US94	geonamesandpostcodeinfo	address	37.9547	-122.1669	US	94
US95	geonamesandpostcodeinfo	address	38.5052	-121.758	US	95
US96	geonamesandpostcodeinfo	address	28.1564	-59.7906	US	96
US93	geonamesandpostcodeinfo	address	35.803	-119.565	US	93
US92	geonamesandpostcodeinfo	address	33.6055	-117.1798	US	92
US90	geonamesandpostcodeinfo	address	33.9372	-118.2585	US	90
US91	geonamesandpostcodeinfo	address	33.9776	-118.0684	US	91
US80	geonamesandpostcodeinfo	address	39.7367	-104.8119	US	80
US81	geonamesandpostcodeinfo	address	38.344	-106.3002	US	81
US06	geonamesandpostcodeinfo	address	41.5624	-72.8031	US	06
US20	geonamesandpostcodeinfo	address	38.8699	-77.0545	US	20
US56	geonamesandpostcodeinfo	address	45.7405	-94.9349	US	56
US19	geonamesandpostcodeinfo	address	39.9111	-75.451	US	19
US32	geonamesandpostcodeinfo	address	29.5713	-82.7018	US	32
US33	geonamesandpostcodeinfo	address	26.8767	-81.2369	US	33
US34	geonamesandpostcodeinfo	address	24.9906	-81.1455	US	34
US31	geonamesandpostcodeinfo	address	32.0613	-83.2609	US	31
US39	geonamesandpostcodeinfo	address	31.9562	-89.1437	US	39
US30	geonamesandpostcodeinfo	address	33.7976	-83.9402	US	30
US50	geonamesandpostcodeinfo	address	42.0981	-93.5768	US	50
US52	geonamesandpostcodeinfo	address	41.8166	-91.5276	US	52
US51	geonamesandpostcodeinfo	address	42.1675	-95.5877	US	51
US83	geonamesandpostcodeinfo	address	44.4055	-114.5155	US	83
US62	geonamesandpostcodeinfo	address	38.919	-89.4502	US	62
US61	geonamesandpostcodeinfo	address	40.9752	-89.3767	US	61
US60	geonamesandpostcodeinfo	address	41.7461	-87.9875	US	60
US46	geonamesandpostcodeinfo	address	40.706	-86.0389	US	46
US47	geonamesandpostcodeinfo	address	39.1603	-86.5006	US	47
US66	geonamesandpostcodeinfo	address	38.8704	-95.7007	US	66
US67	geonamesandpostcodeinfo	address	38.1876	-98.4786	US	67
US42	geonamesandpostcodeinfo	address	37.1563	-86.8459	US	42
US40	geonamesandpostcodeinfo	address	37.7559	-84.7315	US	40
US41	geonamesandpostcodeinfo	address	37.8591	-83.211	US	41
US70	geonamesandpostcodeinfo	address	30.2109	-91.0921	US	70
US02	geonamesandpostcodeinfo	address	41.9691	-71.0296	US	02
US01	geonamesandpostcodeinfo	address	42.3957	-72.0063	US	01
US05	geonamesandpostcodeinfo	address	44.0255	-72.6402	US	05
US21	geonamesandpostcodeinfo	address	39.1942	-76.7094	US	21
US04	geonamesandpostcodeinfo	address	44.5995	-69.4009	US	04
US03	geonamesandpostcodeinfo	address	43.3819	-71.5334	US	03
US48	geonamesandpostcodeinfo	address	42.9272	-83.6519	US	48
US49	geonamesandpostcodeinfo	address	43.9789	-85.8593	US	49
US55	geonamesandpostcodeinfo	address	45.2896	-93.0355	US	55
US63	geonamesandpostcodeinfo	address	38.3058	-90.7048	US	63
US64	geonamesandpostcodeinfo	address	39.0726	-94.3101	US	64
US65	geonamesandpostcodeinfo	address	37.8531	-92.6574	US	65
US38	geonamesandpostcodeinfo	address	35.0209	-88.9517	US	38
US59	geonamesandpostcodeinfo	address	46.9361	-110.2946	US	59
US27	geonamesandpostcodeinfo	address	35.9699	-78.5981	US	27
US28	geonamesandpostcodeinfo	address	35.2522	-80.2824	US	28
US58	geonamesandpostcodeinfo	address	47.5125	-99.6207	US	58
US68	geonamesandpostcodeinfo	address	41.1363	-97.3514	US	68
US69	geonamesandpostcodeinfo	address	41.4357	-101.7131	US	69
US08	geonamesandpostcodeinfo	address	39.9634	-74.7499	US	08
US07	geonamesandpostcodeinfo	address	40.783	-74.2967	US	07
US87	geonamesandpostcodeinfo	address	35.4685	-106.6314	US	87
US88	geonamesandpostcodeinfo	address	32.8448	-105.7715	US	88
US89	geonamesandpostcodeinfo	address	37.8415	-116.6535	US	89
US12	geonamesandpostcodeinfo	address	42.7061	-74.0089	US	12
US14	geonamesandpostcodeinfo	address	42.7043	-78.0589	US	14
US10	geonamesandpostcodeinfo	address	40.9544	-73.9649	US	10
US13	geonamesandpostcodeinfo	address	43.1442	-75.6695	US	13
US11	geonamesandpostcodeinfo	address	40.7582	-73.4811	US	11
US00	geonamesandpostcodeinfo	address	40.8154	-73.0451	US	00
US45	geonamesandpostcodeinfo	address	39.6447	-83.8008	US	45
US44	geonamesandpostcodeinfo	address	41.1141	-81.576	US	44
US43	geonamesandpostcodeinfo	address	40.4807	-82.7228	US	43
US74	geonamesandpostcodeinfo	address	35.6034	-95.8364	US	74
US73	geonamesandpostcodeinfo	address	35.3911	-98.2226	US	73
US97	geonamesandpostcodeinfo	address	44.5237	-122.0839	US	97
US17	geonamesandpostcodeinfo	address	40.4029	-76.8604	US	17
US15	geonamesandpostcodeinfo	address	40.3615	-79.5767	US	15
US16	geonamesandpostcodeinfo	address	41.2274	-79.0689	US	16
US18	geonamesandpostcodeinfo	address	41.0499	-75.5866	US	18
US29	geonamesandpostcodeinfo	address	33.9594	-81.0534	US	29
US57	geonamesandpostcodeinfo	address	44.2998	-99.1218	US	57
US37	geonamesandpostcodeinfo	address	35.9278	-85.1488	US	37
US75	geonamesandpostcodeinfo	address	32.6196	-95.8423	US	75
US79	geonamesandpostcodeinfo	address	33.2112	-102.4302	US	79
US78	geonamesandpostcodeinfo	address	28.9743	-98.1659	US	78
US76	geonamesandpostcodeinfo	address	32.2554	-97.9402	US	76
US77	geonamesandpostcodeinfo	address	29.8341	-95.5083	US	77
US84	geonamesandpostcodeinfo	address	39.9082	-111.8309	US	84
US23	geonamesandpostcodeinfo	address	37.2817	-76.9299	US	23
US22	geonamesandpostcodeinfo	address	38.4958	-77.6812	US	22
US24	geonamesandpostcodeinfo	address	37.2874	-80.602	US	24
US98	geonamesandpostcodeinfo	address	47.327	-122.1973	US	98
US53	geonamesandpostcodeinfo	address	43.1149	-88.9021	US	53
US54	geonamesandpostcodeinfo	address	44.8896	-90.031	US	54
US26	geonamesandpostcodeinfo	address	39.187	-80.2577	US	26
US25	geonamesandpostcodeinfo	address	38.236	-81.4222	US	25
US82	geonamesandpostcodeinfo	address	42.8565	-106.769	US	82
US09	geonamesandpostcodeinfo	address	42.3239	16.2141	US	09
UY40	geonamesandpostcodeinfo	address	-31.762	-55.7738	UY	40
UY50	geonamesandpostcodeinfo	address	-31.3096	-57.1725	UY	50
UY55	geonamesandpostcodeinfo	address	-30.5214	-57.0146	UY	55
UY15	geonamesandpostcodeinfo	address	-34.535	-56.0666	UY	15
UY30	geonamesandpostcodeinfo	address	-34.0068	-54.9736	UY	30
UY90	geonamesandpostcodeinfo	address	-34.4367	-56.3232	UY	90
UY91	geonamesandpostcodeinfo	address	-34.4247	-55.9453	UY	91
UY96	geonamesandpostcodeinfo	address	-34.1105	-55.7085	UY	96
UY35	geonamesandpostcodeinfo	address	-33.1128	-55.0966	UY	35
UY36	geonamesandpostcodeinfo	address	-32.5563	-54.5437	UY	36
UY37	geonamesandpostcodeinfo	address	-32.8255	-54.3418	UY	37
UY45	geonamesandpostcodeinfo	address	-32.0989	-55.8414	UY	45
UY97	geonamesandpostcodeinfo	address	-33.0983	-56.0159	UY	97
UY70	geonamesandpostcodeinfo	address	-34.2157	-57.5878	UY	70
UY75	geonamesandpostcodeinfo	address	-33.5781	-57.4851	UY	75
UY65	geonamesandpostcodeinfo	address	-32.895	-57.742	UY	65
UY98	geonamesandpostcodeinfo	address	-33.4201	-55.4206	UY	98
UY85	geonamesandpostcodeinfo	address	-33.5592	-56.904	UY	85
UY94	geonamesandpostcodeinfo	address	-33.8938	-56.4632	UY	94
UY34	geonamesandpostcodeinfo	address	-33.2823	-55.2076	UY	34
UY95	geonamesandpostcodeinfo	address	-34.2677	-56.3614	UY	95
UY20	geonamesandpostcodeinfo	address	-34.6681	-54.9942	UY	20
UY27	geonamesandpostcodeinfo	address	-34.2104	-54.1848	UY	27
UY11	geonamesandpostcodeinfo	address	-34.8862	-56.1661	UY	11
UY12	geonamesandpostcodeinfo	address	-34.8139	-56.1566	UY	12
UY13	geonamesandpostcodeinfo	address	-34.85	-56.1167	UY	13
UY60	geonamesandpostcodeinfo	address	-32.2488	-57.508	UY	60
UY61	geonamesandpostcodeinfo	address	-32.6791	-58.0541	UY	61
UY41	geonamesandpostcodeinfo	address	-31.9869	-55.0864	UY	41
UY80	geonamesandpostcodeinfo	address	-34.3285	-56.4231	UY	80
UY31	geonamesandpostcodeinfo	address	-33.0	-53.9056	UY	31
UY33	geonamesandpostcodeinfo	address	-33.1159	-54.3391	UY	33
VA00	geonamesandpostcodeinfo	address	41.9024	12.4533	VA	00
VI00	geonamesandpostcodeinfo	address	17.9937	-64.8202	VI	00
WF98	geonamesandpostcodeinfo	address	-13.9574	-177.502	WF	98
YT97	geonamesandpostcodeinfo	address	-12.8089	45.1611	YT	97
ZA00	geonamesandpostcodeinfo	address	-25.7673	28.2496	ZA	00
ZA01	geonamesandpostcodeinfo	address	-25.6992	28.2005	ZA	01
ZA02	geonamesandpostcodeinfo	address	-25.6227	27.8649	ZA	02
ZA03	geonamesandpostcodeinfo	address	-25.3168	27.2312	ZA	03
ZA04	geonamesandpostcodeinfo	address	-25.1448	28.6677	ZA	04
ZA05	geonamesandpostcodeinfo	address	-24.5444	28.2158	ZA	05
ZA06	geonamesandpostcodeinfo	address	-24.1628	29.0174	ZA	06
ZA07	geonamesandpostcodeinfo	address	-23.7582	29.5128	ZA	07
ZA08	geonamesandpostcodeinfo	address	-23.6344	30.3254	ZA	08
ZA09	geonamesandpostcodeinfo	address	-23.0235	30.3173	ZA	09
ZA10	geonamesandpostcodeinfo	address	-25.9101	29.0496	ZA	10
ZA11	geonamesandpostcodeinfo	address	-25.3611	30.1899	ZA	11
ZA12	geonamesandpostcodeinfo	address	-25.2372	31.0033	ZA	12
ZA13	geonamesandpostcodeinfo	address	-24.9748	31.3191	ZA	13
ZA14	geonamesandpostcodeinfo	address	-26.2801	28.2196	ZA	14
ZA15	geonamesandpostcodeinfo	address	-26.22	28.3664	ZA	15
ZA16	geonamesandpostcodeinfo	address	-26.0575	28.2102	ZA	16
ZA17	geonamesandpostcodeinfo	address	-26.3997	27.7491	ZA	17
ZA18	geonamesandpostcodeinfo	address	-26.2349	27.93	ZA	18
ZA19	geonamesandpostcodeinfo	address	-26.6544	27.8807	ZA	19
ZA20	geonamesandpostcodeinfo	address	-26.1837	28.0774	ZA	20
ZA21	geonamesandpostcodeinfo	address	-26.1786	28.0733	ZA	21
ZA22	geonamesandpostcodeinfo	address	-26.204	29.0561	ZA	22
ZA23	geonamesandpostcodeinfo	address	-26.6716	30.1203	ZA	23
ZA24	geonamesandpostcodeinfo	address	-26.9389	29.0635	ZA	24
ZA25	geonamesandpostcodeinfo	address	-26.722	27.0423	ZA	25
ZA26	geonamesandpostcodeinfo	address	-27.175	26.0232	ZA	26
ZA27	geonamesandpostcodeinfo	address	-26.2044	25.7886	ZA	27
ZA28	geonamesandpostcodeinfo	address	-25.502	26.1992	ZA	28
ZA29	geonamesandpostcodeinfo	address	-27.8206	29.8794	ZA	29
ZA30	geonamesandpostcodeinfo	address	-28.1828	30.3159	ZA	30
ZA31	geonamesandpostcodeinfo	address	-27.9467	30.531	ZA	31
ZA32	geonamesandpostcodeinfo	address	-29.6423	30.0199	ZA	32
ZA33	geonamesandpostcodeinfo	address	-28.9531	29.7886	ZA	33
ZA35	geonamesandpostcodeinfo	address	-29.0667	30.5833	ZA	35
ZA36	geonamesandpostcodeinfo	address	-29.8902	30.6822	ZA	36
ZA37	geonamesandpostcodeinfo	address	-29.4889	30.2481	ZA	37
ZA38	geonamesandpostcodeinfo	address	-28.6863	31.5387	ZA	38
ZA39	geonamesandpostcodeinfo	address	-27.9561	32.0733	ZA	39
ZA40	geonamesandpostcodeinfo	address	-29.9288	30.4506	ZA	40
ZA41	geonamesandpostcodeinfo	address	-29.4541	30.0204	ZA	41
ZA42	geonamesandpostcodeinfo	address	-30.7109	30.358	ZA	42
ZA43	geonamesandpostcodeinfo	address	-29.1638	30.5498	ZA	43
ZA44	geonamesandpostcodeinfo	address	-29.3156	30.8791	ZA	44
ZA46	geonamesandpostcodeinfo	address	-30.6141	29.8782	ZA	46
ZA47	geonamesandpostcodeinfo	address	-30.614	28.6269	ZA	47
ZA48	geonamesandpostcodeinfo	address	-31.11	29.6144	ZA	48
ZA49	geonamesandpostcodeinfo	address	-32.4292	27.9469	ZA	49
ZA50	geonamesandpostcodeinfo	address	-31.7095	28.4783	ZA	50
ZA51	geonamesandpostcodeinfo	address	-31.389	28.904	ZA	51
ZA52	geonamesandpostcodeinfo	address	-33.0244	27.9165	ZA	52
ZA53	geonamesandpostcodeinfo	address	-32.0111	27.0793	ZA	53
ZA54	geonamesandpostcodeinfo	address	-31.5951	27.4424	ZA	54
ZA55	geonamesandpostcodeinfo	address	-31.4	26.3667	ZA	55
ZA56	geonamesandpostcodeinfo	address	-32.9	27.319	ZA	56
ZA57	geonamesandpostcodeinfo	address	-32.7665	26.6807	ZA	57
ZA58	geonamesandpostcodeinfo	address	-32.5714	25.7679	ZA	58
ZA59	geonamesandpostcodeinfo	address	-29.9519	26.4555	ZA	59
ZA60	geonamesandpostcodeinfo	address	-33.9587	25.5747	ZA	60
ZA61	geonamesandpostcodeinfo	address	-32.5383	26.8115	ZA	61
ZA62	geonamesandpostcodeinfo	address	-33.6113	25.2981	ZA	62
ZA63	geonamesandpostcodeinfo	address	-33.9053	25.043	ZA	63
ZA64	geonamesandpostcodeinfo	address	-33.1143	23.7059	ZA	64
ZA65	geonamesandpostcodeinfo	address	-34.0625	22.4866	ZA	65
ZA66	geonamesandpostcodeinfo	address	-33.8286	22.0874	ZA	66
ZA67	geonamesandpostcodeinfo	address	-33.9074	20.3741	ZA	67
ZA68	geonamesandpostcodeinfo	address	-32.8559	20.0822	ZA	68
ZA69	geonamesandpostcodeinfo	address	-32.4833	22.0567	ZA	69
ZA70	geonamesandpostcodeinfo	address	-30.9454	24.7547	ZA	70
ZA71	geonamesandpostcodeinfo	address	-34.0855	18.8113	ZA	71
ZA72	geonamesandpostcodeinfo	address	-34.4167	19.6289	ZA	72
ZA73	geonamesandpostcodeinfo	address	-33.0467	18.7589	ZA	73
ZA74	geonamesandpostcodeinfo	address	-33.5304	18.7545	ZA	74
ZA75	geonamesandpostcodeinfo	address	-32.8975	19.9143	ZA	75
